id,timestamp,hour,day,month,datetime,source,destination,cab_type,name,price,distance,surge_multiplier,temperature,apparentTemperature,short_summary,precipIntensity,precipProbability,humidity,windSpeed,windGust,visibility,temperatureHigh,temperatureLow,dewPoint,pressure,windBearing,cloudCover,uvIndex,visibility.1,moonPhase,precipIntensityMax,temperatureMin
445fed7f-4e37-4265-b09b-4617527d086e,NA,17,18,12,NA,Financial District,Fenway,Uber,UberXL,33,4.48,1,30.78,20.93,Clear,0,0,0.4,12.73,22.33,10,32.84,20.72,9.15,1010.6,322,0,1,10,0.37,0.0056,22.98
d65dc965-3857-4899-8340-68221a9f39d1,1543695485,20,1,12,01/12/2018 20:18,Theatre District,Boston University,Lyft,Lux,22.5,3.09,1,43.14,43.14,Mostly Cloudy,0,0,0.55,1.93,3.7,9.661,44.76,34.95,27.88,1022.92,105,0.53,0,9.661,0.82,0,31.57
8f8d912a-b1cf-4f3a-a240-210e00363118,NA,8,13,12,NA,West End,Boston University,Uber,UberX,12.5,2.8,1,18.97,13.84,Clear,0,0,0.65,3.44,3.44,9.67,33.83,27.27,9.15,1030.07,342,0.02,0,9.67,0.21,1.00E-04,18.29
83c79991-b72d-43ec-8ed3-b7413e857f24,1544939412,5,16,12,16/12/2018 05:50,West End,Haymarket Square,Uber,WAV,8,0.72,1,40.3,36.8,Clear,0,0,0.7,5.04,6.98,10,43.61,34.22,31.32,1024.05,41,0,0,10,0.3,0.1257,38.48
86f52dd2-800e-44e6-a88e-b6aa6889cbdf,NA,4,3,12,NA,West End,Fenway,Lyft,Lyft XL,16.5,2.93,1,47.71,47.71,Overcast,0.0013,0.14,0.94,2.45,2.45,4.031,52.86,46.6,45.93,1001.59,278,1,0,4.031,0.86,0.1055,36.35
99eefcb7-a7f2-43c6-ad87-dfc7a184a90e,1543308322,8,27,11,27/11/2018 08:45,North End,West End,Lyft,Lyft XL,10.5,1.29,1,44.29,38.92,Light Rain,0.0737,1,0.92,10.12,17.68,2.903,46.83,33.75,42.11,992.91,63,1,0,2.903,0.68,0.1433,36.13
4e759e37-a453-4fc3-906e-b0ad0306bd94,NA,19,1,12,NA,South Station,Theatre District,Uber,UberX,12.5,1.12,1,43.99,43.99,Partly Cloudy,0,0,0.52,2.13,3.27,9.815,44.72,34.9,27.51,1022.41,121,0.42,1,9.815,0.82,0,31.55
280f1e8e-5da6-4f37-93fe-5c723b161ef7,NA,2,15,12,NA,Fenway,Financial District,Uber,Taxi,NA,4.4,1,42.27,39.99,Overcast,0,0,0.89,3.95,3.99,10,46.97,40.72,39.17,1025.28,200,1,0,10,0.24,0,26.58
be5f6da3-deba-4e36-9acf-342b328a92a7,NA,19,26,11,NA,Northeastern University,Back Bay,Uber,WAV,8.5,1.64,1,45.07,40.97,Overcast,0.0021,0.1,0.85,7.55,7.55,8.286,46.41,42.14,40.82,1009.8,104,1,0,8.286,0.64,0.1215,40.65
887689a3-3fac-4502-a372-a4d6e477005d,NA,22,28,11,NA,South Station,Beacon Hill,Lyft,Lyft,9,2.55,1,40.43,34.59,Overcast,0,0,0.64,9.08,12.72,10,42.61,37.6,29.27,994.99,295,1,0,10,0.72,0,33.85
a33ccaa1-4748-40cf-b086-0a4f5a3b3f50,NA,20,28,11,NA,Fenway,North Station,Lyft,Lyft,11,3.19,1,41.91,36.71,Overcast,0,0,0.6,8.42,13,10,42.57,37.37,29.05,992.85,295,1,0,10,0.72,0,33.7
06b8c77f-2636-46aa-951b-1c96068aece3,1543538278,0,30,11,30/11/2018 00:37,Haymarket Square,Theatre District,Lyft,Lux Black XL,27.5,1.31,1,38.6,32.72,Clear,0,0,0.62,8.3,11.14,9.933,45.12,28.54,26.77,1010.96,319,0.12,0,9.933,0.75,0,34.84
b2f2b7a0-f8fb-4acb-83ca-6f881cc74699,NA,19,29,11,NA,North End,West End,Uber,UberX,8.5,1.16,1,43.49,37.19,Mostly Cloudy,0,0,0.52,12.13,19.97,9.796,44.61,28.79,26.83,1007.12,313,0.53,0,9.796,0.75,0,35.35
ded1d8ff-21ca-40b2-897d-0c878d3408cf,NA,7,1,12,NA,Fenway,Financial District,Lyft,Lux Black XL,45.5,4.31,1,34.37,31.07,Overcast,0,0,0.78,3.76,3.82,9.891,44.72,34.9,28.31,1019.63,301,1,0,9.891,0.82,0,31.55
8166679c-136e-4ca7-a879-50a674980729,1544812512,18,14,12,14/12/2018 18:35,Theatre District,Haymarket Square,Lyft,Lyft XL,13.5,1.73,1,45.82,43.61,Mostly Cloudy,0,0,0.51,4.57,4.57,9.898,46.65,40.76,28.63,1029.95,165,0.56,1,9.898,0.24,0,27.18
6241e96a-f69a-42a4-8e76-b20667bf8c18,NA,5,14,12,NA,Haymarket Square,Back Bay,Lyft,Lyft,9,2.29,1,30.87,30.87,Overcast,0,0,0.7,1.95,3.73,9.806,46.51,40.83,22.14,1034.88,218,0.93,0,9.806,0.24,0,27.27
aa447e4e-a66a-4c32-981d-057a41f4580a,1543305442,7,27,11,27/11/2018 07:57,Back Bay,Boston University,Uber,UberX,8,1.44,1,43.29,37.33,Light Rain,0.0772,1,0.9,11.02,13.93,2.683,47.11,33.85,40.67,996.9,65,1,0,2.683,0.68,0.143,36.34
546157d7-a90a-4eca-adfc-4e6b737332d6,NA,20,3,12,NA,Financial District,Boston University,Lyft,Lux Black,38.5,5.38,1,52.9,52.9,Mostly Cloudy,0,0,0.5,7.4,7.78,10,57.52,33.58,34.67,999.89,293,0.83,0,10,0.89,4.00E-04,42.83
80fdaf67-cff1-4154-bbf3-e9a918f62558,NA,12,26,11,NA,Northeastern University,Beacon Hill,Uber,UberX,9.5,2.61,1,41.3,41.3,Overcast,0,0,0.93,2.55,2.6,3.475,47.3,42.1,39.51,1014.97,54,1,0,3.475,0.64,0.13,40.49
b43a60fa-a846-429d-9e92-07d94ad8f813,NA,18,29,11,NA,Back Bay,Fenway,Lyft,Lyft,7,1.41,1,43.65,37.25,Partly Cloudy,0,0,0.52,12.55,23.67,9.92,45.03,28.9,27.12,1006.54,312,0.35,1,9.92,0.75,0,34.67
7dbf8d51-1ab5-46f1-bcd0-e66770d017aa,NA,7,18,12,NA,West End,Fenway,Uber,Black SUV,34,2.84,1,31.71,22.64,Overcast,0.0025,0.17,0.61,11.52,20.61,7.113,32.75,20.66,19.98,1002.33,313,0.99,0,7.113,0.37,0.0028,23.23
b12a6cfe-bc2a-4b88-b0b6-b8774e98e179,NA,0,29,11,NA,Theatre District,Haymarket Square,Uber,UberX,9.5,1.61,1,39.41,33.81,Mostly Cloudy,0,0,0.69,8.11,12.21,9.996,42.72,37.59,30.16,996.21,294,0.81,0,9.996,0.72,0,33.82
1dc65e29-2276-4dd9-b602-404370b22944,NA,14,2,12,NA,Beacon Hill,Fenway,Uber,Black SUV,27,2.32,1,43.51,39.58,Light Rain,0.0832,1,0.96,6.6,8.47,2.644,50.73,44.99,42.47,1015.25,117,1,1,2.644,0.86,0.0904,36.45
957359f3-043d-42fa-a595-9ebc65f60ed6,1543866178,19,3,12,03/12/2018 19:42,Fenway,Financial District,Lyft,Lux Black XL,45.5,4.35,1,53.34,53.34,Overcast,0,0,0.5,7.32,8.99,10,57.52,33.58,35.04,999.71,289,0.89,0,10,0.89,4.00E-04,42.83
d9decb9d-f8ac-4ad8-8f18-db040589b2a9,NA,4,29,11,NA,Fenway,Beacon Hill,Lyft,Lyft XL,22.5,2.45,1.75,38.18,32.09,Mostly Cloudy,0,0,0.7,8.52,9.67,10,42.6,37.33,29.13,998.75,303,0.59,0,10,0.72,0,33.7
7dd47242-ed8a-40ca-b288-d63ee843bdc0,1543462762,3,29,11,29/11/2018 03:39,Northeastern University,Back Bay,Lyft,Lyft XL,10.5,1.26,1,37.44,30.88,Partly Cloudy,0,0,0.7,9.14,9.14,10,42.18,36.71,28.61,998.36,303,0.44,0,10,0.72,1.00E-04,33.1
1f259346-0de4-4519-89fd-255ee34cb4c1,NA,22,3,12,NA,North End,West End,Uber,WAV,13.5,1.65,1,49.11,46.18,Partly Cloudy,0,0,0.51,6.87,10.16,10,57.27,33.67,31.81,1001.06,279,0.17,0,10,0.89,5.00E-04,42.89
a52b0c37-f521-4e5c-803c-6c8c2e634615,NA,5,27,11,NA,Northeastern University,North Station,Uber,Taxi,NA,3.22,1,43.57,37.78,Rain,0.1447,1,0.91,10.75,17.46,3.579,47.11,33.85,41,999.82,75,1,0,3.579,0.68,0.143,36.34
5e20db1f-00d8-4b3d-83ea-55082781ed91,NA,6,17,12,NA,Back Bay,Boston University,Uber,UberPool,8,1.44,1,39.19,32.57,Possible Drizzle,0.0071,0.56,0.91,10.16,12.56,3.495,41.38,23.98,36.81,1005.65,34,1,0,3.495,0.33,0.0182,34.25
5a8a2670-9c24-40cd-828d-142fd494e318,NA,13,18,12,NA,Boston University,Financial District,Lyft,Lyft,13.5,4.59,1,24.61,12.65,Mostly Cloudy,0,0,0.51,13.75,25.75,10,32.81,20.91,8.84,1008.47,316,0.58,0,10,0.37,0.0028,23.05
1d337096-91d4-47fb-8ed0-c21b7ed6fc3d,NA,17,2,12,NA,Fenway,Financial District,Uber,UberXL,27,4.86,1,46.78,43.89,Light Rain,0.0342,1,0.96,5.89,8.48,2.03,50.8,44.97,45.59,1008.8,120,1,1,2.03,0.86,0.0916,36.32
c34b66e1-f06b-49a3-92fa-073857909316,NA,23,2,12,NA,Northeastern University,Theatre District,Lyft,Lyft XL,16.5,1.98,1,48.83,48.83,Overcast,0,0,0.96,2.83,2.98,7.79,50.73,44.99,47.81,1002.81,275,1,0,7.79,0.86,0.0904,36.45
301221ab-0ebd-49a8-9637-a98d8d605ffd,NA,13,18,12,NA,Back Bay,South Station,Lyft,Lyft XL,16.5,1.84,1,24.61,12.65,Mostly Cloudy,0,0,0.51,13.75,25.75,10,32.81,20.91,8.84,1008.47,316,0.58,0,10,0.37,0.0028,23.05
34ade283-7053-43a5-ad61-49180e2e78de,NA,4,17,12,NA,Boston University,Back Bay,Uber,Taxi,NA,1.56,1,40.08,33.55,Light Rain,0.0187,1,0.9,10.45,15.67,2.585,43.68,34.19,37.36,1007.02,41,1,0,2.585,0.3,0.1276,39.89
26a8ed94-b4d6-4f67-a949-dc4cf530470f,NA,17,3,12,NA,Haymarket Square,Back Bay,Uber,Taxi,NA,2.04,1,54.59,54.59,Mostly Cloudy,0,0,0.63,9.43,15.07,10,56.89,33.73,42.08,998.9,286,0.83,1,10,0.89,4.00E-04,43.1
cb50bfc3-4f0a-4831-9da6-4462772c697e,NA,3,29,11,NA,Back Bay,Northeastern University,Uber,UberX,8,1.1,1,37.44,30.88,Partly Cloudy,0,0,0.7,9.14,9.14,10,42.18,36.71,28.61,998.36,303,0.44,0,10,0.72,1.00E-04,33.1
cf85416f-cf88-4877-b52f-b5a05e412c77,1543750083,11,2,12,02/12/2018 11:28,South Station,West End,Uber,UberX,8,1.7,1,40.55,36,Light Rain,0.0813,1,0.91,6.66,6.66,4.741,50.99,45.04,38.07,1018.17,111,1,0,4.741,0.86,0.0888,36.6
f85e1c64-4d08-455e-afef-300dbfea787b,NA,22,27,11,NA,Beacon Hill,South Station,Uber,UberPool,8,2.48,1,40.88,35.55,Partly Cloudy,0,0,0.68,8.21,12.35,10,46.72,33.65,31.21,991.29,247,0.28,0,10,0.68,0.1422,35.9
014f65b9-5016-4819-ab22-145a3274f23f,NA,12,2,12,NA,North End,Back Bay,Lyft,Lux Black,27.5,2.88,1,41.19,36.49,Light Rain,0.0923,1,0.92,7.16,7.16,4.661,50.8,44.97,39.06,1017.35,109,1,0,4.661,0.86,0.0916,36.32
24efcee2-f81b-4b5a-a9f2-bbe43b55de4d,NA,11,17,12,NA,Haymarket Square,North Station,Uber,UberXL,10.5,0.49,1,34.87,28.73,Overcast,0.0023,0.16,0.93,7.37,8.18,8.275,41.51,24.05,32.99,1004.23,340,1,0,8.275,0.33,0.0183,34.24
a851a4b3-3777-46e0-aff1-45e734ec0cfa,NA,13,13,12,NA,Back Bay,Haymarket Square,Lyft,Lyft,11,2.38,1,22.18,17.69,Partly Cloudy,0,0,0.64,3.32,3.54,9.428,33.92,27.05,11.78,1033.56,335,0.27,0,9.428,0.21,1.00E-04,18.05
fb9f4889-c970-43c5-b71a-bb3df7c5732f,NA,9,28,11,NA,South Station,Beacon Hill,Uber,Taxi,NA,2.5,1,34.26,30.15,Partly Cloudy,0,0,0.79,4.54,7,9.924,42.7,37.17,28.36,991.12,252,0.25,0,9.924,0.72,0,33.6
571ae682-157a-493c-a949-84945101de16,NA,22,17,12,NA,North End,West End,Uber,WAV,7,1.16,1,39.75,35.21,Overcast,0,0,0.73,6.38,9.37,9.775,41.35,24,31.63,1000.26,285,0.92,0,9.775,0.33,0.0184,34.25
db4a5824-36da-44bc-a7eb-61330792dab8,NA,23,26,11,NA,Beacon Hill,South Station,Lyft,Lyft XL,16.5,2.39,1,44.34,39.93,Light Rain,0.0274,1,0.91,7.86,7.86,5.177,46.49,41.9,41.99,1007.32,95,1,0,5.177,0.64,0.1225,40.45
339ac59b-1e7b-41df-a4f7-32b780efad9c,NA,5,13,12,NA,Theatre District,South Station,Lyft,Lyft,7,0.71,1,20.07,14.02,Clear,0,0,0.56,4.21,4.21,9.725,33.82,27.11,6.89,1027.98,340,0,0,9.725,0.21,1.00E-04,17.98
a5e119dd-25da-4909-8e90-e7276c7634a1,NA,11,28,11,NA,Theatre District,North End,Uber,Black,16,1.57,1,35.54,30.98,Mostly Cloudy,0,0,0.73,5.31,7.2,9.933,42.61,37.6,27.87,991.07,270,0.76,0,9.933,0.72,0,33.85
d0aa902a-8e82-4fba-9d85-493e955a8f48,1543283122,1,27,11,27/11/2018 01:45,Beacon Hill,Boston University,Uber,UberX,9.5,2.27,1,43.61,37.38,Rain,0.1264,1,0.94,12,12,5.235,47.3,42.1,41.98,1004.51,90,1,0,5.235,0.64,0.13,40.49
638551dc-5f74-4d64-adeb-3210c853ad18,NA,13,3,12,NA,West End,North End,Uber,UberX,8,1.86,1,49.34,47.96,Overcast,0,0,0.92,4.2,5.84,7.188,56.89,33.73,47.06,999.95,217,0.91,0,7.188,0.89,4.00E-04,43.1
2b384574-d886-4768-b062-a0d640a464f0,1543458861,2,29,11,29/11/2018 02:34,Back Bay,South Station,Lyft,Lux Black,16.5,1.4,1,37.92,31.91,Mostly Cloudy,0,0,0.71,8.28,12.43,9.981,42.7,37.17,29.42,997.37,305,0.75,0,9.981,0.72,0,33.6
a7b68c4e-f52c-40c4-848b-775dfb6fd9c2,1543536176,0,30,11,30/11/2018 00:02,North Station,Fenway,Lyft,Lyft,10.5,3.21,1,38.6,32.72,Clear,0,0,0.62,8.3,11.14,9.933,45.12,28.54,26.77,1010.96,319,0.12,0,9.933,0.75,0,34.84
596ea970-358e-439a-b552-fdc65ee3c250,1543419848,15,28,11,28/11/2018 15:44,North Station,Haymarket Square,Uber,Taxi,NA,0.56,1,41.24,35.9,Mostly Cloudy,0,0,0.6,8.39,12.38,10,42.6,37.33,28.42,991.46,297,0.74,1,10,0.72,0,33.7
a919e87e-51f5-49e8-9a06-c40ee086d90c,1545042304,10,17,12,17/12/2018 10:25,Boston University,Back Bay,Uber,UberXL,12.5,1.51,1,35.45,28.89,Possible Drizzle,0.0057,0.59,0.94,8.27,9.68,4.942,41.44,23.93,33.82,1004.49,349,1,0,4.942,0.33,0.0175,34.14
a70eaaea-c5a5-4175-b5fa-36136a34521f,1545118210,7,18,12,18/12/2018 07:30,Haymarket Square,Beacon Hill,Uber,WAV,9,0.91,1,31.71,22.64,Overcast,0.0025,0.17,0.61,11.52,20.61,7.113,32.75,20.66,19.98,1002.33,313,0.99,0,7.113,0.37,0.0028,23.23
13823f78-5ea4-423f-99e3-ff5ae5188b33,NA,9,27,11,NA,Back Bay,North End,Uber,UberX,11,3.4,1,44.88,40.15,Light Rain,0.0786,1,0.93,8.86,15.23,3.522,46.91,33.82,43.03,991.89,67,1,0,3.522,0.68,0.1425,36.34
d8dc46df-710e-4418-950d-86a95461ae24,NA,10,28,11,NA,Haymarket Square,Back Bay,Uber,Black,21.5,2.3,1,34.4,29.99,Partly Cloudy,0,0,0.78,4.89,7.74,9.899,42.6,37.44,28.39,991.05,259,0.48,0,9.899,0.72,0,33.75
ec5be050-1a01-4a4c-b803-7ccb4b64a46e,NA,13,28,11,NA,North Station,Northeastern University,Lyft,Lux Black XL,34,3.31,1,35.98,31.03,Partly Cloudy,0,0,0.7,5.92,5.92,9.843,42.18,36.71,27.26,991.62,264,0.44,0,9.843,0.72,1.00E-04,33.1
a7d9b075-e5d7-4304-b57c-ae400d750f88,NA,3,29,11,NA,Beacon Hill,Northeastern University,Lyft,Lux Black XL,26,2.07,1,37.44,30.88,Partly Cloudy,0,0,0.7,9.14,9.14,10,42.18,36.71,28.61,998.36,303,0.44,0,10,0.72,1.00E-04,33.1
46fdc5f1-ee9f-4a9a-a512-cb8323cd1595,NA,20,16,12,NA,Boston University,Beacon Hill,Uber,Taxi,NA,2.79,1,42.85,38.1,Overcast,0,0,0.73,7.92,12.7,9.984,43.61,34.22,34.93,1014.49,67,0.96,0,9.984,0.3,0.1257,38.48
dd0144ac-9d40-4871-995b-6d433a0fb55b,NA,3,15,12,NA,Back Bay,North End,Uber,WAV,11.5,3.19,1,42.85,40.01,Overcast,0,0,0.92,4.73,6.52,7.769,46.63,40.78,40.77,1024.64,208,1,0,7.769,0.24,0,27.21
f943597a-dbf5-481e-8c16-feeb6ec80399,NA,7,30,11,NA,West End,Boston University,Uber,UberXL,16.5,2.8,1,30.42,30.42,Clear,0,0,0.85,2.19,2.88,9.944,42.64,31.57,26.43,1014.74,319,0,0,9.944,0.79,3.00E-04,28.78
1630703d-c4a6-4cc2-9a4a-8688be7e499f,NA,2,29,11,NA,Beacon Hill,South Station,Uber,UberXL,15,2.48,1,37.92,31.91,Mostly Cloudy,0,0,0.71,8.28,12.43,9.981,42.7,37.17,29.42,997.37,305,0.75,0,9.981,0.72,0,33.6
a5c4ec40-86c1-43ce-b284-e552969f84ab,NA,6,16,12,NA,Boston University,Financial District,Uber,UberXL,23.5,4.72,1,40.36,35.52,Clear,0,0,0.69,7.08,8.47,10,43.78,34.12,30.94,1022.94,52,0.06,0,10,0.3,0.1246,38.94
30729393-c22c-4243-abac-974139fb5db4,NA,10,26,11,NA,Beacon Hill,Fenway,Uber,UberXL,18.5,2.32,1,41.4,41.4,Foggy,0,0,0.92,1.81,1.81,0.965,46.39,42.15,39.38,1015.41,2,1,0,0.965,0.64,0.1361,40.61
1df70d61-2ca4-43b1-afd7-f908e6e50e79,1544838909,1,15,12,15/12/2018 01:55,Back Bay,North End,Uber,UberPool,9.5,3.16,1,41.77,39.35,Overcast,0,0,0.87,4.02,4.08,9.808,46.9,40.75,38.09,1025.95,191,0.99,0,9.808,0.24,0,26.76
0a80425a-4d21-4575-b51c-cb9ee4423adc,NA,13,13,12,NA,North End,Beacon Hill,Lyft,Lux,16.5,1.91,1,22.18,17.69,Partly Cloudy,0,0,0.64,3.32,3.54,9.428,33.92,27.05,11.78,1033.56,335,0.27,0,9.428,0.21,1.00E-04,18.05
b6026fa5-d636-4416-9c85-5a16b793ac1f,1543511579,17,29,11,29/11/2018 17:12,South Station,Financial District,Uber,UberXL,10.5,0.54,1,43.91,38.03,Partly Cloudy,0,0,0.5,11.24,22.48,9.973,45.03,28.42,26.27,1006.58,312,0.31,1,9.973,0.75,0,34.83
525944bb-3062-4750-bb7e-96c6ef66713d,NA,3,13,12,NA,Haymarket Square,Theatre District,Lyft,Lux Black XL,27.5,1.85,1,23.26,18.26,Clear,0,0,0.44,3.78,3.78,10,37.92,17.85,4.39,1027.17,340,0,0,10,0.18,0,22.22
172a4569-3b27-4a80-94ca-7f2bfd7223b2,NA,8,16,12,NA,Fenway,North Station,Lyft,Shared,10.5,3.23,1,39.67,35,Partly Cloudy,0,0,0.72,6.57,9.01,10,43.74,34.07,31.38,1022.08,51,0.32,0,10,0.3,0.1246,38.88
4ce23767-a058-4ef5-b355-27b3d995e91b,NA,18,28,11,NA,North Station,North End,Uber,Taxi,NA,1.08,1,40.92,35.13,Overcast,0,0,0.64,9.21,15.03,10,42.61,37.6,29.57,991.21,296,1,1,10,0.72,0,33.85
497330e6-fd2b-4247-b28f-746619639048,1543852986,16,3,12,03/12/2018 16:03,West End,Fenway,Lyft,Shared,7,2.93,1,57.22,57.22,Partly Cloudy,0,0,0.69,7.85,10.25,10,57.87,32.8,47.14,999.27,242,0.2,2,10,0.89,7.00E-04,42.96
a7116900-b1fb-4d94-a006-e3fa855bd4c4,NA,19,29,11,NA,South Station,North Station,Uber,UberXL,21.5,2.38,1,43.49,37.19,Mostly Cloudy,0,0,0.52,12.13,19.97,9.796,44.61,28.79,26.83,1007.12,313,0.53,0,9.796,0.75,0,35.35
3a4ff958-9fae-4310-ab9d-54c841ceac57,1543589583,14,30,11,30/11/2018 14:53,Boston University,Financial District,Uber,WAV,16.5,5.1,1,37.28,34.6,Clear,0,0,0.7,3.6,4.19,10,42.05,31.31,28.36,1017.45,324,0.02,1,10,0.79,4.00E-04,28.42
9f5b280b-6075-41e8-a311-beecf7874522,NA,16,28,11,NA,Back Bay,North End,Uber,UberX,12.5,3.16,1,41.16,35.84,Mostly Cloudy,0,0,0.61,8.33,12.76,10,42.6,37.44,28.91,991.41,297,0.81,1,10,0.72,0,33.75
623e4f8f-1f2d-42a0-9c03-714f9a5ec1c2,NA,21,16,12,NA,Haymarket Square,West End,Uber,WAV,7.5,0.61,1,42.84,37.91,Overcast,0,0,0.72,8.28,10.42,9.858,43.7,34.07,34.27,1014.2,64,0.92,0,9.858,0.3,0.1261,39.07
c79f7636-2086-42ba-9137-85a85da74e7e,NA,12,28,11,NA,Financial District,Northeastern University,Uber,WAV,11,3.3,1,36.53,32.06,Mostly Cloudy,0,0,0.71,5.42,6.95,9.974,42.61,37.64,28.14,991.36,261,0.54,0,9.974,0.72,0,33.83
51cc645c-2734-4ec0-9c35-7f3eb42635c7,NA,15,27,11,NA,Northeastern University,Back Bay,Uber,Taxi,NA,1.64,1,40.49,34.08,Overcast,3.00E-04,0.15,0.89,10.42,14.77,5.011,46.72,33.65,37.5,989.46,247,1,1,5.011,0.68,0.1422,35.9
2b726727-ef4d-4999-9bcd-fa996e53f761,NA,16,28,11,NA,Financial District,Boston University,Lyft,Lux Black,38,5.39,1,41.16,35.84,Mostly Cloudy,0,0,0.61,8.33,12.76,10,42.6,37.44,28.91,991.41,297,0.81,1,10,0.72,0,33.75
fa9079f2-7bdb-4cc5-ba13-02a667763651,NA,19,13,12,NA,Financial District,Boston University,Uber,WAV,15,5.7,1,32.85,32.85,Mostly Cloudy,0,0,0.56,2.65,3.83,9.959,33.83,27.27,18.66,1033.65,76,0.64,0,9.959,0.21,1.00E-04,18.29
6ab7a53c-b23f-4981-bdbe-aa8804805997,NA,0,18,12,NA,Boston University,West End,Uber,UberX,10.5,3.53,1,37.97,32.71,Partly Cloudy,0,0,0.7,6.96,11.55,9.904,41.41,23.95,28.97,1001.23,292,0.47,0,9.904,0.33,0.0177,34.18
196fff75-8f1a-4094-8c6d-f9306cb9775c,NA,1,4,12,NA,North End,Theatre District,Lyft,Lyft,9,1.54,1,45.96,43.06,Partly Cloudy,0,0,0.61,5.65,8.43,10,57.08,33.68,33.28,1002.29,265,0.14,0,10,0.89,4.00E-04,42.86
fe3a1118-33fd-4ce3-911f-1d4af995f5fb,NA,3,14,12,NA,Fenway,Back Bay,Uber,UberXL,11.5,1.5,1,31.57,31.57,Overcast,0,0,0.69,1.35,2.01,10,33.96,27.21,22.45,1035,187,1,0,10,0.21,1.00E-04,18.24
2f2cb068-c5aa-486d-adad-881de943bfaa,NA,22,27,11,NA,North Station,Northeastern University,Lyft,Lyft XL,16.5,3.31,1,40.88,35.55,Partly Cloudy,0,0,0.68,8.21,12.35,10,46.72,33.65,31.21,991.29,247,0.28,0,10,0.68,0.1422,35.9
3be24094-0bc3-40b7-99db-a63ff8f6a0ce,1544865013,9,15,12,15/12/2018 09:10,South Station,Financial District,Lyft,Lyft XL,10.5,0.64,1,46.62,45.36,Overcast,0,0,0.88,3.52,5.7,9.76,54.48,38.73,43.33,1021.3,225,0.93,0,9.76,0.27,0.0084,39.49
d7c83513-a89e-4537-a118-6267faf2ec64,NA,12,14,12,NA,North End,Beacon Hill,Lyft,Shared,9,2.39,1,27.93,27.93,Partly Cloudy,0,0,0.81,2.69,3.71,9.668,46.61,40.76,22.79,1033.98,206,0.3,0,9.668,0.24,0,27.11
8d9b4446-fbd4-445f-8bbd-81e1d84fde77,NA,18,26,11,NA,Financial District,Boston University,Lyft,Lyft,13.5,5.22,1,45.46,42.47,Overcast,5.00E-04,0.03,0.86,5.65,6.57,8.202,46.46,42.17,41.5,1011.31,114,1,1,8.202,0.64,0.1245,40.67
22bca85b-193d-4d70-b218-b0f3d66b51b8,NA,22,2,12,NA,Fenway,North Station,Uber,Black,27,3.07,1,49.5,49.5,Overcast,2.00E-04,0.03,0.92,2.85,4.37,6.105,50.78,44.71,47.28,1002.91,271,1,0,6.105,0.86,0.0954,35.89
754b61bc-70f5-4eba-ae8a-605bd5d8bd96,1544897710,18,15,12,15/12/2018 18:15,Back Bay,Northeastern University,Lyft,Lux Black XL,26,1.09,1,53.51,53.51,Partly Cloudy,0,0,0.67,2.92,4.3,9.503,54.29,39.01,42.99,1020.54,313,0.25,1,9.503,0.27,0.0077,39.8
aa0d58ec-1ed4-451a-b3cb-f333693a58fd,1543270090,22,26,11,26/11/2018 22:08,Boston University,Theatre District,Uber,UberXL,17,2.98,1,44.93,41.07,Possible Drizzle,0.0031,0.42,0.88,7.02,7.02,9.967,46.46,42.17,41.58,1009.43,106,1,0,9.967,0.64,0.1245,40.67
ab8d0e18-1bf1-45ee-8fea-6822b484f317,NA,5,18,12,NA,Boston University,West End,Uber,UberX,11.5,3.05,1,36.27,29.5,Overcast,0,0,0.66,9.02,15.15,7.357,32.91,20.9,26.11,1000.4,300,1,0,7.357,0.37,0.0029,23.05
eb5038bd-fbd3-4fe0-a88b-1d68737248c1,1545109209,5,18,12,18/12/2018 05:00,North End,North Station,Lyft,Lux,13.5,1.02,1,36.27,29.5,Overcast,0,0,0.66,9.02,15.15,7.357,32.91,20.9,26.11,1000.4,300,1,0,7.357,0.37,0.0029,23.05
e94ef33e-fdc2-4717-84c7-cb4142e44ef1,1543254072,17,26,11,26/11/2018 17:41,Fenway,Financial District,Uber,UberXL,21,4.4,1,45.83,43.88,Overcast,0.001,0.12,0.88,4.22,5.17,8.104,46.49,41.9,42.51,1012.59,114,1,1,8.104,0.64,0.1225,40.45
49b9ab7e-2b1c-4a1e-9d29-8d8d9d228ec3,NA,0,28,11,NA,Financial District,Northeastern University,Lyft,Lux Black XL,38,3.22,1,39.13,34.07,Clear,0,0,0.73,7.03,10.51,10,46.83,33.75,31.05,991.99,246,0.12,0,10,0.68,0.1433,36.13
971f900a-8b61-4095-8a40-dcfcc8374616,NA,5,15,12,NA,Back Bay,South Station,Uber,Black SUV,43,6.26,1,45.18,42.3,Overcast,0,0,0.93,5.38,8.31,8.432,54.47,38.94,43.18,1022.76,219,1,0,8.432,0.27,0.0074,39.54
4318a7c2-ef21-408f-b494-7f87738695c7,NA,14,14,12,NA,Northeastern University,North Station,Uber,Taxi,NA,3.22,1,36.08,33.9,Clear,0,0,0.7,3.02,5.27,9.832,46.67,40.73,27.29,1034.42,189,0.06,1,9.832,0.24,0,27.05
0ab4e0fe-9ff3-4f30-abf6-de74031ead58,1543527156,21,29,11,29/11/2018 21:32,Fenway,Beacon Hill,Uber,Black,19.5,2.46,1,41.97,36.09,Partly Cloudy,0,0,0.55,10,15.17,9.784,44.76,28.78,26.82,1008.97,310,0.31,0,9.784,0.75,0,35.12
